movie_id,company_id,company
24795,2,"Walt Disney Pictures"
11224,6,"RKO Radio Pictures"
11224,3166,"Walt Disney Productions"
81310,3166,"Walt Disney Productions"
15947,2,"Walt Disney Pictures"
9078,3166,"Walt Disney Productions"
29682,3166,"Walt Disney Productions"
8367,6194,"Warner Bros."
8367,10210,"Morgan Creek Productions"
433,3166,"Walt Disney Productions"
11360,6,"RKO Radio Pictures"
11360,3166,"Walt Disney Productions"
11114,3166,"Walt Disney Productions"
12335,3166,"Walt Disney Productions"
12092,6,"RKO Radio Pictures"
12092,3166,"Walt Disney Productions"
10948,3166,"Walt Disney Productions"
15121,306,"Twentieth Century Fox Film Corporation"
562,306,"Twentieth Century Fox Film Corporation"
562,1885,"Silver Pictures"
10163,12,"New Line Cinema"
48862,14,"Miramax Films"
47199,306,"Twentieth Century Fox Film Corporation"
11159,181,"Channel Four Films"
9591,306,"Twentieth Century Fox Film Corporation"
10938,181,"Channel Four Films"
11412,12,"New Line Cinema"
42314,306,"Twentieth Century Fox Film Corporation"
49471,5,"Columbia Pictures"
38153,915,"Hollywood Pictures"
25147,1382,"PolyGram Filmed Entertainment"
25147,3324,"British Broadcasting Corporation (BBC)"
9716,14,"Miramax Films"
454,306,"Twentieth Century Fox Film Corporation"
10218,14,"Miramax Films"
819,6194,"Warner Bros."
38191,508,"Regency Enterprises"
38191,6194,"Warner Bros."
31530,6,"RKO Radio Pictures"
66473,6,"RKO Radio Pictures"
28120,6,"RKO Radio Pictures"
1834,6,"RKO Radio Pictures"
26282,6,"RKO Radio Pictures"
252,4,"Paramount Pictures"
16372,306,"Twentieth Century Fox Film Corporation"
11302,60,"United Artists"
623,8411,"Metro-Goldwyn-Mayer (MGM)"
12614,8411,"Metro-Goldwyn-Mayer (MGM)"
21711,6194,"Warner Bros."
11575,6194,"Warner Bros."
11331,6194,"Warner Bros."
521,6194,"Warner Bros."
500,1632,Lionsgate
792,41,"Orion Pictures"
402,559,"TriStar Pictures"
402,5358,Canal+
10537,23,"Imagine Entertainment"
11386,14,"Miramax Films"
11386,181,"Channel Four Films"
9504,12,"New Line Cinema"
601,33,"Universal Pictures"
601,56,"Amblin Entertainment"
25842,8411,"Metro-Goldwyn-Mayer (MGM)"
2119,4,"Paramount Pictures"
744,4,"Paramount Pictures"
221,6194,"Warner Bros."
702,6194,"Warner Bros."
25750,7405,"Dimension Films"
9305,5358,Canal+
9305,15671,"France 2 Cinéma"
11112,33,"Universal Pictures"
11112,915,"Hollywood Pictures"
36998,850,Eurimages
36998,5358,Canal+
36998,18367,"Centre National de la Cinématographie (CNC)"
200383,508,"Regency Enterprises"
200383,6194,"Warner Bros."
11816,33,"Universal Pictures"
11843,60,"United Artists"
10379,1382,"PolyGram Filmed Entertainment"
2756,306,"Twentieth Century Fox Film Corporation"
10765,6194,"Warner Bros."
55049,5358,Canal+
55049,18367,"Centre National de la Cinématographie (CNC)"
10548,1382,"PolyGram Filmed Entertainment"
104931,9,Gaumont
18919,3324,"British Broadcasting Corporation (BBC)"
18919,18367,"Centre National de la Cinématographie (CNC)"
127973,4,"Paramount Pictures"
49763,10210,"Morgan Creek Productions"
1600,5358,Canal+
26561,14,"Miramax Films"
26561,288,"BBC Films"
975,60,"United Artists"
18129,14,"Miramax Films"
54405,14,"Miramax Films"
409,14,"Miramax Films"
1412,14,"Miramax Films"
10174,14,"Miramax Films"
510,60,"United Artists"
510,6194,"Warner Bros."
11455,4,"Paramount Pictures"
1891,306,"Twentieth Century Fox Film Corporation"
85,4,"Paramount Pictures"
679,306,"Twentieth Century Fox Film Corporation"
429,60,"United Artists"
389,60,"United Artists"
185,6194,"Warner Bros."
595,33,"Universal Pictures"
28,60,"United Artists"
335,4,"Paramount Pictures"
1892,306,"Twentieth Century Fox Film Corporation"
144,7025,"Westdeutscher Rundfunk (WDR)"
348,306,"Twentieth Century Fox Film Corporation"
766,33,"Universal Pictures"
766,8411,"Metro-Goldwyn-Mayer (MGM)"
175,9,Gaumont
539,4,"Paramount Pictures"
539,33,"Universal Pictures"
525,33,"Universal Pictures"
240,4,"Paramount Pictures"
600,6194,"Warner Bros."
10705,288,"BBC Films"
279,6194,"Warner Bros."
311,6194,"Warner Bros."
1578,60,"United Artists"
703,60,"United Artists"
9549,6194,"Warner Bros."
1398,5120,Mosfilm
387,441,"Columbia Pictures Corporation"
387,7025,"Westdeutscher Rundfunk (WDR)"
9277,33,"Universal Pictures"
343,4,"Paramount Pictures"
37291,181,"Channel Four Films"
490,6181,"Svensk Filmindustri (SF)"
218,41,"Orion Pictures"
9665,559,"TriStar Pictures"
696,60,"United Artists"
379,306,"Twentieth Century Fox Film Corporation"
207,9195,"Touchstone Pictures"
1480,10330,"Universal International Pictures (UI)"
9322,9,Gaumont
826,441,"Columbia Pictures Corporation"
829,4,"Paramount Pictures"
828,306,"Twentieth Century Fox Film Corporation"
3090,6194,"Warner Bros."
3063,4,"Paramount Pictures"
694,6194,"Warner Bros."
235,5,"Columbia Pictures"
5925,60,"United Artists"
11778,33,"Universal Pictures"
137,5,"Columbia Pictures"
33,6194,"Warner Bros."
982,60,"United Artists"
8428,12,"New Line Cinema"
212,6194,"Warner Bros."
105,33,"Universal Pictures"
105,56,"Amblin Entertainment"
1633,33,"Universal Pictures"
11202,306,"Twentieth Century Fox Film Corporation"
149,882,"Toho Company"
903,6194,"Warner Bros."
3034,306,"Twentieth Century Fox Film Corporation"
339,181,"Channel Four Films"
914,60,"United Artists"
756,2,"Walt Disney Pictures"
288,60,"United Artists"
910,6194,"Warner Bros."
2640,1950,"New World Pictures"
665,8411,"Metro-Goldwyn-Mayer (MGM)"
15143,4,"Paramount Pictures"
89,4,"Paramount Pictures"
10322,60,"United Artists"
783,5,"Columbia Pictures"
14370,559,"TriStar Pictures"
12104,8411,"Metro-Goldwyn-Mayer (MGM)"
8816,6181,"Svensk Filmindustri (SF)"
830,8411,"Metro-Goldwyn-Mayer (MGM)"
642,306,"Twentieth Century Fox Film Corporation"
655,181,"Channel Four Films"
655,7025,"Westdeutscher Rundfunk (WDR)"
10341,79,"Village Roadshow Pictures"
10341,6194,"Warner Bros."
639,97,"Castle Rock Entertainment"
8077,306,"Twentieth Century Fox Film Corporation"
814,33,"Universal Pictures"
11449,9266,"American International Pictures (AIP)"
24913,4,"Paramount Pictures"
32076,41,"Orion Pictures"
8851,4,"Paramount Pictures"
30346,6,"RKO Radio Pictures"
6114,441,"Columbia Pictures Corporation"
229,33,"Universal Pictures"
13549,60,"United Artists"
9529,559,"TriStar Pictures"
9529,1382,"PolyGram Filmed Entertainment"
1598,33,"Universal Pictures"
1598,56,"Amblin Entertainment"
7340,60,"United Artists"
6217,33,"Universal Pictures"
377,12,"New Line Cinema"
794,306,"Twentieth Century Fox Film Corporation"
31640,43,"Fox Searchlight Pictures"
8744,14,"Miramax Films"
25189,559,"TriStar Pictures"
199,4,"Paramount Pictures"
12498,14,"Miramax Films"
9279,306,"Twentieth Century Fox Film Corporation"
21539,9195,"Touchstone Pictures"
20539,306,"Twentieth Century Fox Film Corporation"
11674,2,"Walt Disney Pictures"
64900,1115,"M6 Films"
64900,16804,"France 3 Cinema"
1573,306,"Twentieth Century Fox Film Corporation"
1573,1885,"Silver Pictures"
152,4,"Paramount Pictures"
174,4,"Paramount Pictures"
172,4,"Paramount Pictures"
154,4,"Paramount Pictures"
157,4,"Paramount Pictures"
168,4,"Paramount Pictures"
364,1382,"PolyGram Filmed Entertainment"
364,6194,"Warner Bros."
11967,306,"Twentieth Century Fox Film Corporation"
11967,10210,"Morgan Creek Productions"
9086,10210,"Morgan Creek Productions"
621,4,"Paramount Pictures"
9037,4,"Paramount Pictures"
10173,306,"Twentieth Century Fox Film Corporation"
8845,508,"Regency Enterprises"
8845,5358,Canal+
8845,6194,"Warner Bros."
578,33,"Universal Pictures"
579,33,"Universal Pictures"
17692,33,"Universal Pictures"
17795,6194,"Warner Bros."
13891,14,"Miramax Films"
9390,559,"TriStar Pictures"
378,306,"Twentieth Century Fox Film Corporation"
10896,9195,"Touchstone Pictures"
2322,33,"Universal Pictures"
26949,12,"New Line Cinema"
9819,14,"Miramax Films"
31908,5,"Columbia Pictures"
31908,97,"Castle Rock Entertainment"
46027,4,"Paramount Pictures"
3179,4,"Paramount Pictures"
1802,4606,"Zweites Deutsches Fernsehen (ZDF)"
4232,7405,"Dimension Films"
9361,10210,"Morgan Creek Productions"
2928,6194,"Warner Bros."
30285,4,"Paramount Pictures"
10549,97,"Castle Rock Entertainment"
58102,97,"Castle Rock Entertainment"
27265,4,"Paramount Pictures"
49935,5358,Canal+
49935,18367,"Centre National de la Cinématographie (CNC)"
8818,915,"Hollywood Pictures"
36758,31080,"Polygram Filmed Entertainment"
9415,508,"Regency Enterprises"
9415,6194,"Warner Bros."
12145,33,"Universal Pictures"
34314,8411,"Metro-Goldwyn-Mayer (MGM)"
9622,559,"TriStar Pictures"
8860,9195,"Touchstone Pictures"
14832,4606,"Zweites Deutsches Fernsehen (ZDF)"
9619,33,"Universal Pictures"
31000,5,"Columbia Pictures"
31000,12,"New Line Cinema"
31000,97,"Castle Rock Entertainment"
4104,8411,"Metro-Goldwyn-Mayer (MGM)"
26306,915,"Hollywood Pictures"
14908,33,"Universal Pictures"
784,18367,"Centre National de la Cinématographie (CNC)"
12489,1382,"PolyGram Filmed Entertainment"
16448,97,"Castle Rock Entertainment"
17894,4,"Paramount Pictures"
28059,97,"Castle Rock Entertainment"
17949,559,"TriStar Pictures"
1968,5,"Columbia Pictures"
61563,60,"United Artists"
66,5,"Columbia Pictures"
66,97,"Castle Rock Entertainment"
20735,2,"Walt Disney Pictures"
11419,6194,"Warner Bros."
25796,33,"Universal Pictures"
25624,6194,"Warner Bros."
9366,559,"TriStar Pictures"
21915,5,"Columbia Pictures"
18420,41,"Orion Pictures"
19952,41,"Orion Pictures"
19952,364,"The Rank Organisation"
9446,2,"Walt Disney Pictures"
9403,4,"Paramount Pictures"
27322,12,"New Line Cinema"
10003,4,"Paramount Pictures"
9311,43,"Fox Searchlight Pictures"
11844,43,"Fox Searchlight Pictures"
1624,23,"Imagine Entertainment"
1624,33,"Universal Pictures"
4477,5,"Columbia Pictures"
18423,12,"New Line Cinema"
6499,306,"Twentieth Century Fox Film Corporation"
50512,6194,"Warner Bros."
9405,5,"Columbia Pictures"
12723,711,"Fox 2000 Pictures"
9360,441,"Columbia Pictures Corporation"
9434,915,"Hollywood Pictures"
13982,41,"Orion Pictures"
77223,43,"Fox Searchlight Pictures"
77223,79,"Village Roadshow Pictures"
9611,9195,"Touchstone Pictures"
10357,306,"Twentieth Century Fox Film Corporation"
816,12,"New Line Cinema"
2163,4,"Paramount Pictures"
49478,8411,"Metro-Goldwyn-Mayer (MGM)"
12499,1885,"Silver Pictures"
12499,6194,"Warner Bros."
18,5,"Columbia Pictures"
18,9,Gaumont
109614,4056,"Hallmark Entertainment"
105045,5358,Canal+
105045,7025,"Westdeutscher Rundfunk (WDR)"
50850,559,"TriStar Pictures"
15321,31080,"Polygram Filmed Entertainment"
2058,6194,"Warner Bros."
9450,14,"Miramax Films"
9450,181,"Channel Four Films"
330,33,"Universal Pictures"
330,56,"Amblin Entertainment"
59232,9195,"Touchstone Pictures"
17770,12,"New Line Cinema"
15170,5,"Columbia Pictures"
1701,9195,"Touchstone Pictures"
1639,306,"Twentieth Century Fox Film Corporation"
415,1382,"PolyGram Filmed Entertainment"
415,6194,"Warner Bros."
11970,2,"Walt Disney Pictures"
8874,559,"TriStar Pictures"
11956,5358,Canal+
11956,15671,"France 2 Cinéma"
754,4,"Paramount Pictures"
754,9195,"Touchstone Pictures"
124834,18367,"Centre National de la Cinématographie (CNC)"
607,56,"Amblin Entertainment"
607,441,"Columbia Pictures Corporation"
18080,306,"Twentieth Century Fox Film Corporation"
38225,10210,"Morgan Creek Productions"
17834,33,"Universal Pictures"
686,6194,"Warner Bros."
4421,915,"Hollywood Pictures"
9387,33,"Universal Pictures"
10603,2,"Walt Disney Pictures"
2142,14,"Miramax Films"
8413,4,"Paramount Pictures"
10336,12,"New Line Cinema"
20737,2,"Walt Disney Pictures"
9413,306,"Twentieth Century Fox Film Corporation"
18519,508,"Regency Enterprises"
18519,6194,"Warner Bros."
49462,181,"Channel Four Films"
8834,1885,"Silver Pictures"
8834,6194,"Warner Bros."
9458,559,"TriStar Pictures"
8854,6194,"Warner Bros."
38295,14,"Miramax Films"
37244,33,"Universal Pictures"
4961,14,"Miramax Films"
4961,7405,"Dimension Films"
9416,12,"New Line Cinema"
26180,441,"Columbia Pictures Corporation"
17832,33,"Universal Pictures"
9772,441,"Columbia Pictures Corporation"
1669,4,"Paramount Pictures"
10806,4,"Paramount Pictures"
6623,27,"DreamWorks SKG"
2118,508,"Regency Enterprises"
2118,6194,"Warner Bros."
978,559,"TriStar Pictures"
9437,4,"Paramount Pictures"
29461,711,"Fox 2000 Pictures"
66588,1382,"PolyGram Filmed Entertainment"
66588,9195,"Touchstone Pictures"
2649,1382,"PolyGram Filmed Entertainment"
14289,6194,"Warner Bros."
33657,4,"Paramount Pictures"
68924,43,"Fox Searchlight Pictures"
36434,35,"Lions Gate Films"
2255,14,"Miramax Films"
9427,181,"Channel Four Films"
9427,306,"Twentieth Century Fox Film Corporation"
17589,14,"Miramax Films"
3597,441,"Columbia Pictures Corporation"
1813,508,"Regency Enterprises"
1813,6194,"Warner Bros."
1813,10104,"New Regency Pictures"
36797,2,"Walt Disney Pictures"
12628,9195,"Touchstone Pictures"
33344,14,"Miramax Films"
45019,915,"Hollywood Pictures"
782,5,"Columbia Pictures"
9827,14,"Miramax Films"
9827,7405,"Dimension Films"
8067,181,"Channel Four Films"
8067,1382,"PolyGram Filmed Entertainment"
125052,60,"United Artists"
10871,4,"Paramount Pictures"
14398,41,"Orion Pictures"
1281,1382,"PolyGram Filmed Entertainment"
1281,10163,"Working Title Films"
9770,6194,"Warner Bros."
12616,12,"New Line Cinema"
14905,14,"Miramax Films"
14905,181,"Channel Four Films"
14583,8411,"Metro-Goldwyn-Mayer (MGM)"
11975,4,"Paramount Pictures"
4995,12,"New Line Cinema"
9281,4,"Paramount Pictures"
45928,6194,"Warner Bros."
45928,10210,"Morgan Creek Productions"
563,559,"TriStar Pictures"
563,9195,"Touchstone Pictures"
19931,915,"Hollywood Pictures"
10215,4,"Paramount Pictures"
10215,14,"Miramax Films"
9823,12,"New Line Cinema"
37165,4,"Paramount Pictures"
45609,14,"Miramax Films"
9407,8411,"Metro-Goldwyn-Mayer (MGM)"
4824,33,"Universal Pictures"
4824,15278,"British Broadcasting Corporation (BBC)"
9444,306,"Twentieth Century Fox Film Corporation"
9414,508,"Regency Enterprises"
9414,6194,"Warner Bros."
8078,306,"Twentieth Century Fox Film Corporation"
11831,27,"DreamWorks SKG"
39177,16804,"France 3 Cinema"
19601,181,"Channel Four Films"
42832,7320,"Telefilm Canada"
22797,6194,"Warner Bros."
9574,2,"Walt Disney Pictures"
10371,33,"Universal Pictures"
489,14,"Miramax Films"
9714,306,"Twentieth Century Fox Film Corporation"
8197,6194,"Warner Bros."
4233,14,"Miramax Films"
4233,7405,"Dimension Films"
597,4,"Paramount Pictures"
597,306,"Twentieth Century Fox Film Corporation"
9922,6194,"Warner Bros."
547,9195,"Touchstone Pictures"
184,14,"Miramax Films"
9746,9195,"Touchstone Pictures"
9438,2,"Walt Disney Pictures"
115,1382,"PolyGram Filmed Entertainment"
115,10163,"Working Title Films"
27103,5358,Canal+
9410,306,"Twentieth Century Fox Film Corporation"
32302,559,"TriStar Pictures"
41417,306,"Twentieth Century Fox Film Corporation"
12538,7405,"Dimension Films"
586,12,"New Line Cinema"
2666,12,"New Line Cinema"
11258,4,"Paramount Pictures"
11258,1382,"PolyGram Filmed Entertainment"
9490,33,"Universal Pictures"
21253,14,"Miramax Films"
6116,441,"Columbia Pictures Corporation"
9457,915,"Hollywood Pictures"
11702,441,"Columbia Pictures Corporation"
2923,14,"Miramax Films"
11568,33,"Universal Pictures"
66894,7405,"Dimension Films"
11003,12,"New Line Cinema"
10153,6194,"Warner Bros."
47112,181,"Channel Four Films"
30949,97,"Castle Rock Entertainment"
30949,441,"Columbia Pictures Corporation"
2898,559,"TriStar Pictures"
9558,364,"The Rank Organisation"
26269,4,"Paramount Pictures"
11808,6194,"Warner Bros."
47452,3324,"British Broadcasting Corporation (BBC)"
36943,559,"TriStar Pictures"
17941,559,"TriStar Pictures"
42807,306,"Twentieth Century Fox Film Corporation"
36568,27,"DreamWorks SKG"
37272,711,"Fox 2000 Pictures"
9440,33,"Universal Pictures"
32911,14,"Miramax Films"
44308,14,"Miramax Films"
32456,43,"Fox Searchlight Pictures"
93350,1382,"PolyGram Filmed Entertainment"
32144,1382,"PolyGram Filmed Entertainment"
17127,306,"Twentieth Century Fox Film Corporation"
40688,2,"Walt Disney Pictures"
19848,12,"New Line Cinema"
17644,1382,"PolyGram Filmed Entertainment"
1774,3324,"British Broadcasting Corporation (BBC)"
2157,12,"New Line Cinema"
8838,23,"Imagine Entertainment"
8838,33,"Universal Pictures"
795,508,"Regency Enterprises"
795,6194,"Warner Bros."
16980,97,"Castle Rock Entertainment"
16980,1382,"PolyGram Filmed Entertainment"
27472,4,"Paramount Pictures"
47881,5,"Columbia Pictures"
47881,97,"Castle Rock Entertainment"
9469,9195,"Touchstone Pictures"
81367,559,"TriStar Pictures"
267,591,"France 3 Cinéma"
16148,97,"Castle Rock Entertainment"
16148,441,"Columbia Pictures Corporation"
9449,10163,"Working Title Films"
9449,31080,"Polygram Filmed Entertainment"
78149,915,"Hollywood Pictures"
15513,33,"Universal Pictures"
31220,9195,"Touchstone Pictures"
29825,126,"Lakeshore Entertainment"
10216,8411,"Metro-Goldwyn-Mayer (MGM)"
9771,6194,"Warner Bros."
9771,10210,"Morgan Creek Productions"
24560,97,"Castle Rock Entertainment"
9448,559,"TriStar Pictures"
38618,79,"Village Roadshow Pictures"
18316,33,"Universal Pictures"
77514,18367,"Centre National de la Cinématographie (CNC)"
49474,1382,"PolyGram Filmed Entertainment"
49474,5996,BBC
4415,5,"Columbia Pictures"
8656,4,"Paramount Pictures"
8656,27,"DreamWorks SKG"
58680,12,"New Line Cinema"
35796,364,"The Rank Organisation"
18937,6194,"Warner Bros."
929,559,"TriStar Pictures"
929,882,"Toho Company"
9452,306,"Twentieth Century Fox Film Corporation"
1878,33,"Universal Pictures"
1878,491,"Summit Entertainment"
40505,7405,"Dimension Films"
9715,306,"Twentieth Century Fox Film Corporation"
1965,6194,"Warner Bros."
6068,9195,"Touchstone Pictures"
15037,5,"Columbia Pictures"
17044,181,"Channel Four Films"
10674,2,"Walt Disney Pictures"
846,306,"Twentieth Century Fox Film Corporation"
12655,3324,"British Broadcasting Corporation (BBC)"
3050,306,"Twentieth Century Fox Film Corporation"
1389,33,"Universal Pictures"
20862,14,"Miramax Films"
95,9195,"Touchstone Pictures"
944,1885,"Silver Pictures"
944,6194,"Warner Bros."
35680,559,"TriStar Pictures"
11551,33,"Universal Pictures"
11551,56,"Amblin Entertainment"
544,306,"Twentieth Century Fox Film Corporation"
65203,8411,"Metro-Goldwyn-Mayer (MGM)"
143,33,"Universal Pictures"
42861,6,"RKO Radio Pictures"
33680,8411,"Metro-Goldwyn-Mayer (MGM)"
56164,5488,"Fox Film Corporation"
12311,8411,"Metro-Goldwyn-Mayer (MGM)"
43277,8411,"Metro-Goldwyn-Mayer (MGM)"
43278,6194,"Warner Bros."
34106,5,"Columbia Pictures"
43266,306,"Twentieth Century Fox Film Corporation"
27367,8411,"Metro-Goldwyn-Mayer (MGM)"
17661,4,"Paramount Pictures"
33667,306,"Twentieth Century Fox Film Corporation"
25430,441,"Columbia Pictures Corporation"
27191,4,"Paramount Pictures"
11426,441,"Columbia Pictures Corporation"
654,5,"Columbia Pictures"
15919,60,"United Artists"
1725,60,"United Artists"
874,441,"Columbia Pictures Corporation"
10633,60,"United Artists"
17917,441,"Columbia Pictures Corporation"
3116,60,"United Artists"
1051,306,"Twentieth Century Fox Film Corporation"
1366,60,"United Artists"
12102,5,"Columbia Pictures"
16619,4,"Paramount Pictures"
9443,306,"Twentieth Century Fox Film Corporation"
9443,6194,"Warner Bros."
11050,4,"Paramount Pictures"
606,33,"Universal Pictures"
746,5,"Columbia Pictures"
380,60,"United Artists"
403,6194,"Warner Bros."
466,6194,"Warner Bros."
13597,559,"TriStar Pictures"
2108,33,"Universal Pictures"
10014,12,"New Line Cinema"
10072,12,"New Line Cinema"
10131,12,"New Line Cinema"
10160,12,"New Line Cinema"
11284,12,"New Line Cinema"
4488,4,"Paramount Pictures"
9725,4,"Paramount Pictures"
9728,4,"Paramount Pictures"
9730,4,"Paramount Pictures"
9731,4,"Paramount Pictures"
10225,4,"Paramount Pictures"
10281,4,"Paramount Pictures"
10283,4,"Paramount Pictures"
11281,33,"Universal Pictures"
10676,33,"Universal Pictures"
11357,7405,"Dimension Films"
